parcel_id,date,drought_probability,flood_probability,hail_probability,general_risk,alert,alert_type,risk_level,drought_risk_level,flood_risk_level,pest_risk_level,premium_ha,risk_category
Chacra_San_Javier_Ivanov_2,2025-02-04,38,13,27,26,,,0.2617653349738041,0.38497668815977515,0.127,0.27331931676163723,78.53,Moderate
Chacra_San_Javier_Ivanov_2,2025-02-05,45,22,27,31,,,0.31488650640342514,0.4520234030860091,0.22425870927794017,0.26837740684632605,94.47,Moderate
Chacra_San_Javier_Ivanov_2,2025-02-06,50,14,21,28,High drought risk: 50%,drought,0.2839042103421157,0.501516096546027,0.14233292522803043,0.20786360925228978,85.17,Moderate
Chacra_San_Javier_Ivanov_2,2025-02-07,45,13,18,25,,,0.2538463996872197,0.44971970056019794,0.127,0.18481949850146123,76.15,Moderate
Chacra_San_Javier_Ivanov_2,2025-02-08,41,13,20,24,,,0.24308895418617313,0.40578579000789644,0.127,0.19648107255062286,72.93,Moderate
Chacra_San_Javier_Ivanov_2,2025-02-09,40,22,26,29,,,0.2911753976719186,0.39832007576043676,0.21991224272438004,0.2552938745309389,87.35,Moderate
Chacra_San_Javier_Ivanov_2,2025-02-10,44,17,25,29,,,0.2866792631851454,0.43962650542395887,0.16915604775979204,0.25125523637168523,86.0,Moderate
Chacra_San_Javier_Ivanov_2,2025-02-11,39,22,24,28,,,0.2846387707963352,0.3925496128519263,0.22090726640357436,0.24045943313350499,85.39,Moderate
Chacra_San_Javier_Ivanov_2,2025-02-12,48,14,22,28,,,0.28127781489507414,0.47555283846135626,0.14484462508462656,0.22343598113923963,84.38,Moderate
Chacra_San_Javier_Ivanov_2,2025-02-13,47,15,19,27,,,0.27231590075303064,0.473159217289963,0.14983015867802632,0.1939583262911025,81.69,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-15,23,38,20,27,,,0.2702197850322563,0.22985489249060714,0.3790767170397468,0.20172774556641487,81.07,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-16,28,39,17,28,,,0.27657167027174917,0.2768557013015581,0.38525167005174804,0.16760763946194135,82.97,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-17,39,40,15,31,,,0.31457928213577807,0.3881737243031112,0.4039874834520272,0.151576638652196,94.37,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-18,29,35,19,28,,,0.2792288469726432,0.2919211769223914,0.35348522240429286,0.19228014159124535,83.77,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-19,18,32,20,23,,,0.23239666662676295,0.17981675833027,0.319401878342186,0.19797136320783287,69.72,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-20,27,32,21,27,,,0.26876708279289424,0.2716224044448231,0.3248956880485699,0.20978315588528962,80.63,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-21,30,37,21,29,,,0.2937700690405731,0.2978680992009126,0.37481287165782523,0.20862923626298163,88.13,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-22,28,35,19,28,,,0.27500448159036606,0.2831907888803519,0.35317961943903237,0.18864303645171393,82.5,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-23,37,42,13,31,,,0.30571285124009245,0.36793113025726604,0.4160267366222013,0.1331806868408101,91.71,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-24,41,39,17,32,,,0.32263764430646047,0.4055835875319045,0.39099481890771537,0.1713345264797615,96.79,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-25,32,32,17,27,,,0.26983897835733933,0.3224095179704175,0.3199463984046677,0.1671610186969328,80.95,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-26,34,30,22,29,,,0.28602878986806696,0.33746568435155416,0.2981412770744855,0.2224794081781613,85.81,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-27,21,27,25,24,,,0.24166523080311317,0.21315787726909416,0.2654646343168114,0.24637318082343396,72.5,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-28,27,35,24,29,,,0.28935864853562926,0.26893304531731105,0.35462787058315415,0.2445150297064227,86.81,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-29,38,26,20,28,,,0.28083465856676515,0.3843448690545176,0.2568356802214365,0.20132342642434126,84.25,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-30,44,22,16,27,,,0.2739087351143968,0.43743490576601823,0.22258517647297432,0.1617061231041978,82.17,Moderate
Chacra_San_Javier_Ivanov_3,2025-01-31,48,13,18,26,,,0.26193576181326694,0.47842458913105845,0.12707943066714678,0.18030326564159566,78.58,Moderate
Chacra_San_Javier_Ivanov_3,2025-02-01,44,22,18,28,,,0.2827142922343288,0.44156383818960615,0.2216830901934144,0.1848959483199659,84.81,Moderate
Chacra_San_Javier_Ivanov_3,2025-02-02,36,14,21,24,,,0.23706178885766235,0.3572373012825257,0.14322541713915524,0.2107226481513061,71.12,Moderate
Chacra_San_Javier_Ivanov_3,2025-02-03,30,18,25,24,,,0.24105196725022307,0.29673131258240176,0.1757485027036565,0.250676086464611,72.32,Moderate
Chacra_San_Javier_Ivanov_3,2025-02-04,36,16,23,25,,,0.2518654459436611,0.36244100880405716,0.1630948946740401,0.23006043435288598,75.56,Moderate
Chacra_San_Javier_Ivanov_3,2025-02-05,42,11,19,24,,,0.24212840444998773,0.41950237518614586,0.11199999999999999,0.19488283816381735,72.64,Moderate
Chacra_San_Javier_Ivanov_3,2025-02-06,44,18,22,28,,,0.2804106091335999,0.4378725313946191,0.18335577957084845,0.22000351643533214,84.12,Moderate
Chacra_San_Javier_Ivanov_3,2025-02-07,41,11,22,25,,,0.24697563812013087,0.40662827717493544,0.11199999999999999,0.22229863718545714,74.09,Moderate
Chacra_San_Javier_Ivanov_3,2025-02-08,47,12,19,26,,,0.2596708498088879,0.4669887413945909,0.12467053996382395,0.1873532680682488,77.9,Moderate
Chacra_San_Javier_Ivanov_3,2025-02-09,43,17,21,27,,,0.27085392713720663,0.4294040450606656,0.1731697458989639,0.20998799045199046,81.26,Moderate
Chacra_San_Javier_Ivanov_3,2025-02-10,42,21,29,31,,,0.30539566866344803,0.41645584911582567,0.20615061654706285,0.29358054032745556,91.62,Moderate
Chacra_San_Javier_Ivanov_3,2025-02-11,37,11,26,25,,,0.2486790869612541,0.37395672397334845,0.11199999999999999,0.2600805369104139,74.6,Moderate
Chacra_San_Javier_Ivanov_3,2025-02-12,47,11,21,27,,,0.2661349633916849,0.4749706617504516,0.11384280416587234,0.20959142425873067,79.84,Moderate
Chacra_San_Javier_Ivanov_3,2025-02-13,48,14,19,27,,,0.2699339741509137,0.48365984912770427,0.13740003469198842,0.18874203863304834,80.98,Moderate
Chacra_Dolores_Godoy_1,2025-01-15,31,35,21,29,,,0.2893858998999863,0.3107723259271225,0.35046697837813046,0.206918395394706,86.82,Moderate
Chacra_Dolores_Godoy_1,2025-01-16,28,37,15,27,,,0.2683682282560288,0.2790184644484719,0.37307444386326793,0.15301177645634653,80.51,Moderate
Chacra_Dolores_Godoy_1,2025-01-17,31,44,19,31,,,0.3130810931899894,0.3096548215326273,0.4384125661380826,0.1911758918992582,93.92,Moderate
Chacra_Dolores_Godoy_1,2025-01-18,39,38,20,32,,,0.3228073050541059,0.38804821651915633,0.38100795084054817,0.19936574780261318,96.84,Moderate
Chacra_Dolores_Godoy_1,2025-01-19,32,46,25,34,,,0.3422587972338398,0.31534284100014287,0.4578286760305302,0.2536048746708463,102.68,Moderate
Chacra_Dolores_Godoy_1,2025-01-20,24,43,26,31,,,0.3091826760627599,0.23730200840548285,0.42881664546849263,0.26142937431430413,92.75,Moderate
Chacra_Dolores_Godoy_1,2025-01-21,27,42,22,31,,,0.3064400730882714,0.27180979038143793,0.4243254599379561,0.22318496894542011,91.93,Moderate
Chacra_Dolores_Godoy_1,2025-01-22,35,46,24,35,,,0.34659334913313905,0.34774373757335064,0.455540310679702,0.23649599914636465,103.98,Moderate
Chacra_Dolores_Godoy_1,2025-01-23,37,38,16,30,,,0.30411164329284607,0.36803053766094795,0.380369890773197,0.1639345014443932,91.23,Moderate
Chacra_Dolores_Godoy_1,2025-01-24,46,43,18,36,,,0.357481117391903,0.4637318468229226,0.42722508645358287,0.18148641889920358,107.24,Moderate
Chacra_Dolores_Godoy_1,2025-01-25,37,46,23,35,,,0.35162037042731153,0.3665216376517587,0.46232151763996066,0.2260179559902152,105.49,Moderate
Chacra_Dolores_Godoy_1,2025-01-26,39,41,22,34,,,0.33815875922055394,0.38546986469798644,0.4125143295241985,0.21649208343947696,101.45,Moderate
Chacra_Dolores_Godoy_1,2025-01-27,22,41,26,30,,,0.3001399512447928,0.22430878846181723,0.4148648501699859,0.2612462151025753,90.04,Moderate
Chacra_Dolores_Godoy_1,2025-01-28,37,28,28,31,,,0.311857532964491,0.3745791169228497,0.27695539312713285,0.28403808884349036,93.56,Moderate
Chacra_Dolores_Godoy_1,2025-01-29,36,24,26,29,,,0.2870505653317011,0.35910654810929005,0.24462263584238103,0.2574225120434322,86.12,Moderate
Chacra_Dolores_Godoy_1,2025-01-30,44,33,21,33,,,0.32877541684361544,0.43966365010565606,0.3349055324785041,0.21175706794668625,98.63,Moderate
Chacra_Dolores_Godoy_1,2025-01-31,42,22,16,27,,,0.2682166839744129,0.4168750164504977,0.22369748102123968,0.16407755445150127,80.47,Moderate
Chacra_Dolores_Godoy_1,2025-02-01,39,23,25,29,,,0.28898771088407704,0.3906275774809174,0.23002441233703774,0.2463111428342759,86.7,Moderate
Chacra_Dolores_Godoy_1,2025-02-02,42,20,22,28,,,0.2803475368031249,0.41885817600626374,0.1982034891015751,0.22398094530153587,84.1,Moderate
Chacra_Dolores_Godoy_1,2025-02-03,37,14,26,26,,,0.25502761281096104,0.3713546366787557,0.136,0.25772820175412736,76.51,Moderate
Chacra_Dolores_Godoy_1,2025-02-04,31,24,27,27,,,0.27154969264532497,0.3053506977431243,0.2360558865555804,0.27324249363727027,81.46,Moderate
Chacra_Dolores_Godoy_1,2025-02-05,36,16,28,27,,,0.26586839864288353,0.3577704474097759,0.16434262074114037,0.27549212777773424,79.76,Moderate
Chacra_Dolores_Godoy_1,2025-02-06,55,16,19,30,High drought risk: 55%,drought,0.29646949653087695,0.545206721692723,0.15792122085386323,0.18628054704604474,88.94,Moderate
Chacra_Dolores_Godoy_1,2025-02-07,50,14,18,27,,,0.273742714325464,0.49543803173482204,0.14193416858670146,0.18385594265486835,82.12,Moderate
Chacra_Dolores_Godoy_1,2025-02-08,51,14,23,29,High drought risk: 51%,drought,0.29494553756711994,0.5098312638582274,0.14363851975723188,0.23136682908590056,88.48,Moderate
Chacra_Dolores_Godoy_1,2025-02-09,40,14,25,26,,,0.26228617839371826,0.3963961439266257,0.14059956275800933,0.2498628284965197,78.69,Moderate
Chacra_Dolores_Godoy_1,2025-02-10,35,17,32,28,,,0.2790852062320299,0.34843376160804457,0.16782871576852879,0.32099314131951634,83.73,Moderate
Chacra_Dolores_Godoy_1,2025-02-11,44,24,26,31,,,0.31477326545716483,0.44249113225006326,0.2416758936801466,0.2601527704412846,94.43,Moderate
Chacra_Dolores_Godoy_1,2025-02-12,44,15,23,27,,,0.27290112275982764,0.443396913758532,0.14656131780617085,0.22874513671478006,81.87,Moderate
Chacra_Dolores_Godoy_1,2025-02-13,57,15,24,32,High drought risk: 57%,drought,0.3225961087485924,0.5681998486763709,0.15499572792811053,0.24459274964129574,96.78,Moderate
Chacra_Dolores_Godoy_2,2025-01-15,29,36,16,27,,,0.2702783996640071,0.28972251850956965,0.35643967209813,0.16467300838432156,81.08,Moderate
Chacra_Dolores_Godoy_2,2025-01-16,29,37,15,27,,,0.26955512538692566,0.29197710479125033,0.3691591558863558,0.14752911548317077,80.87,Moderate
Chacra_Dolores_Godoy_2,2025-01-17,31,39,17,29,,,0.29124084430284686,0.31384117941119616,0.3923296227798582,0.16755173071748605,87.37,Moderate
Chacra_Dolores_Godoy_2,2025-01-18,35,37,15,29,,,0.2927109040671733,0.35305669202001566,0.3731077324943828,0.15196828768712145,87.81,Moderate
Chacra_Dolores_Godoy_2,2025-01-19,30,33,25,29,,,0.2928797424662736,0.3020423138454346,0.32944433118343597,0.24715258236995016,87.86,Moderate
Chacra_Dolores_Godoy_2,2025-01-20,25,47,26,33,,,0.3269318478169979,0.24929985363546336,0.46989199746684324,0.2616036923486872,98.08,Moderate
Chacra_Dolores_Godoy_2,2025-01-21,28,40,24,31,,,0.3056351307015635,0.2834214506617087,0.39591576533876144,0.23756817610422037,91.69,Moderate
Chacra_Dolores_Godoy_2,2025-01-22,35,40,23,33,,,0.32677791994962285,0.35162999933271444,0.40366851483111355,0.22503524568504057,98.03,Moderate
Chacra_Dolores_Godoy_2,2025-01-23,37,46,18,33,,,0.3348431796539255,0.37014710022021596,0.4550620073187494,0.1793204314228111,100.45,Moderate
Chacra_Dolores_Godoy_2,2025-01-24,45,40,20,35,,,0.3513286739790045,0.4463014750336758,0.4038597027031257,0.20382484420021219,105.4,Moderate
Chacra_Dolores_Godoy_2,2025-01-25,38,43,17,33,,,0.3297918069064786,0.38476357639972,0.4301383606510183,0.17447348366869755,98.94,Moderate
Chacra_Dolores_Godoy_2,2025-01-26,35,35,20,30,,,0.2989283526074844,0.34706509495970683,0.3539014427674121,0.19581852009533424,89.68,Moderate
Chacra_Dolores_Godoy_2,2025-01-27,27,28,24,27,,,0.2655726495685485,0.27227702368975804,0.28437429933009817,0.24006662568578935,79.67,Moderate
Chacra_Dolores_Godoy_2,2025-01-28,35,29,23,29,,,0.28751249502382054,0.34848245728788085,0.2856607927618271,0.22839423502175354,86.25,Moderate
Chacra_Dolores_Godoy_2,2025-01-29,31,25,25,27,,,0.2705959078807164,0.3085159235836292,0.2535407338234841,0.24973106623503594,81.18,Moderate
Chacra_Dolores_Godoy_2,2025-01-30,42,32,19,31,,,0.30751148125491246,0.41535921595278263,0.3204058404540181,0.1867693873579366,92.25,Moderate
Chacra_Dolores_Godoy_2,2025-01-31,45,18,17,27,,,0.2689450109370968,0.45104749598308747,0.1843948162846739,0.17139272054352894,80.68,Moderate
Chacra_Dolores_Godoy_2,2025-02-01,38,27,24,30,,,0.2982563204427156,0.3787271518770596,0.2712919420741774,0.24474986737691,89.48,Moderate
Chacra_Dolores_Godoy_2,2025-02-02,39,27,23,30,,,0.29652557875434543,0.3944119009375209,0.26803649164288906,0.22712834368262647,88.96,Moderate
Chacra_Dolores_Godoy_2,2025-02-03,35,17,25,26,,,0.25721895789681626,0.35114349505357995,0.17214430731304697,0.24836907132382174,77.17,Moderate
Chacra_Dolores_Godoy_2,2025-02-04,34,16,26,25,,,0.2527422195708939,0.3366753570272649,0.15678730251737052,0.2647639991680462,75.82,Moderate
Chacra_Dolores_Godoy_2,2025-02-05,42,13,22,26,,,0.2563717537227563,0.41862419278037283,0.127,0.2234910683878959,76.91,Moderate
Chacra_Dolores_Godoy_2,2025-02-06,50,13,21,28,High drought risk: 50%,drought,0.2794415081131073,0.5003423800134791,0.12859166551550638,0.20939047881033646,83.83,Moderate
Chacra_Dolores_Godoy_2,2025-02-07,54,13,23,30,High drought risk: 54%,drought,0.3003516863142848,0.5422666864182107,0.13174452008816734,0.22704385243647635,90.11,Moderate
Chacra_Dolores_Godoy_2,2025-02-08,46,21,24,30,,,0.30292354324784326,0.46031324696248027,0.20601808826542833,0.24243929451562116,90.88,Moderate
Chacra_Dolores_Godoy_2,2025-02-09,35,13,27,25,,,0.24776867147641157,0.348868234255738,0.12821835835292747,0.26621942182056924,74.33,Moderate
Chacra_Dolores_Godoy_2,2025-02-10,32,14,28,25,,,0.24645551592308504,0.3193955747851342,0.14379753265815057,0.27617344032597035,73.94,Moderate
Chacra_Dolores_Godoy_2,2025-02-11,38,17,30,28,,,0.284185282159461,0.3838204546160438,0.16581756074804035,0.3029178311142988,85.26,Moderate
Chacra_Dolores_Godoy_2,2025-02-12,47,14,26,29,,,0.2905631894412632,0.47176996919604247,0.14168362703026544,0.2582359720974816,87.17,Moderate
Chacra_Dolores_Godoy_2,2025-02-13,46,16,25,29,,,0.2898335596177409,0.4644085743272118,0.15675234067724642,0.2483397638487645,86.95,Moderate
Chacra_Dolores_Godoy_3,2025-01-15,20,30,15,22,,,0.21793204115999706,0.2045721085244695,0.30226872528665466,0.14695528966886706,65.38,Moderate
Chacra_Dolores_Godoy_3,2025-01-16,22,27,16,22,,,0.21726426074550909,0.22412637945041597,0.2718424448905971,0.15582395789551423,65.18,Moderate
Chacra_Dolores_Godoy_3,2025-01-17,29,31,12,24,,,0.241498728138826,0.29476427293594076,0.313947389791696,0.11578452168884126,72.45,Moderate
Chacra_Dolores_Godoy_3,2025-01-18,29,33,16,26,,,0.25583580300655506,0.28524012127426446,0.3269138710096574,0.15535341673574327,76.75,Moderate
Chacra_Dolores_Godoy_3,2025-01-19,17,29,20,22,,,0.2180110484857334,0.16648569579427136,0.29195219043382953,0.19559525922909934,65.4,Moderate
Chacra_Dolores_Godoy_3,2025-01-20,14,31,22,22,,,0.22285409950985255,0.13836317211251814,0.30973880821194677,0.22046031820509276,66.86,Moderate
Chacra_Dolores_Godoy_3,2025-01-21,21,36,18,25,,,0.25234106815802265,0.2145948141012755,0.3637175876142074,0.17871080275858509,75.7,Moderate
Chacra_Dolores_Godoy_3,2025-01-22,21,32,15,23,,,0.2262201652737977,0.2109340900338756,0.321914711543169,0.1458116942443486,67.87,Moderate
Chacra_Dolores_Godoy_3,2025-01-23,29,38,14,27,,,0.27171060879217096,0.2884824159257984,0.38287369962564477,0.14377571082506976,81.51,Moderate
Chacra_Dolores_Godoy_3,2025-01-24,31,34,11,25,,,0.2510594209015094,0.3085761090947829,0.3353544088885176,0.10924774472122784,75.32,Moderate
Chacra_Dolores_Godoy_3,2025-01-25,27,30,17,25,,,0.2477365723658748,0.2732321610902935,0.3022736205122743,0.16770393549505652,74.32,Moderate
Chacra_Dolores_Godoy_3,2025-01-26,20,27,20,23,,,0.22552252519823326,0.20483659671089877,0.2708279433051372,0.20090303557866382,67.66,Moderate
Chacra_Dolores_Godoy_3,2025-01-27,27,29,22,26,,,0.25899849082811643,0.26756798501229784,0.2914351725380444,0.21799231493400706,77.7,Moderate
Chacra_Dolores_Godoy_3,2025-01-28,22,25,19,22,,,0.21753733552427934,0.22066831620871263,0.24647229634447493,0.1854713940196504,65.26,Moderate
Chacra_Dolores_Godoy_3,2025-01-29,30,34,17,27,,,0.26752890207172314,0.30061306780215696,0.33573362399834983,0.16624001441466268,80.26,Moderate
Chacra_Dolores_Godoy_3,2025-01-30,37,27,14,26,,,0.2563163294142703,0.3658197926299909,0.2678565841181624,0.1352726114946577,76.89,Moderate
Chacra_Dolores_Godoy_3,2025-01-31,35,17,14,22,,,0.2222197706462896,0.34879694014134605,0.17301380007821587,0.1448485717193068,66.67,Moderate
Chacra_Dolores_Godoy_3,2025-02-01,40,15,17,24,,,0.24002486400925407,0.39695688253431294,0.14919379822656909,0.17392391126688023,72.01,Moderate
Chacra_Dolores_Godoy_3,2025-02-02,26,21,23,23,,,0.2343570586876376,0.26406549623891684,0.2069654398501645,0.2320402399738315,70.31,Moderate
Chacra_Dolores_Godoy_3,2025-02-03,24,18,21,21,,,0.2108741459097673,0.24387768946715144,0.17936182726079727,0.2093829210013532,63.26,Moderate
Chacra_Dolores_Godoy_3,2025-02-04,26,13,25,21,,,0.21429616157204903,0.2594447445750491,0.1307952690427271,0.2526484710983709,64.29,Moderate
Chacra_Dolores_Godoy_3,2025-02-05,30,10,23,21,,,0.2085911344187469,0.3011007500129063,0.09742297798176126,0.22724967526157325,62.58,Moderate
Chacra_Dolores_Godoy_3,2025-02-06,41,13,18,24,,,0.24228887805999247,0.41130395983690216,0.13487807708967064,0.18068459725340463,72.69,Moderate
Chacra_Dolores_Godoy_3,2025-02-07,51,9,14,25,High drought risk: 51%,drought,0.24788511812489786,0.5146509651683365,0.09197265074924754,0.13703173845710942,74.37,Moderate
Chacra_Dolores_Godoy_3,2025-02-08,44,12,21,26,,,0.25600057893386224,0.4442163734312979,0.11842849321204357,0.2053568701582452,76.8,Moderate
Chacra_Dolores_Godoy_3,2025-02-09,31,16,19,22,,,0.21902838429064778,0.306185154912459,0.16345802502860857,0.1874419729308758,65.71,Moderate
Chacra_Dolores_Godoy_3,2025-02-10,40,10,22,24,,,0.23981547360538358,0.3974036986373569,0.09751357369127892,0.22452914848751493,71.94,Moderate
Chacra_Dolores_Godoy_3,2025-02-11,41,11,22,25,,,0.24823401263661435,0.4140065070324434,0.10650357039562702,0.2241919604817726,74.47,Moderate
Chacra_Dolores_Godoy_3,2025-02-12,42,21,24,29,,,0.2905960417700691,0.42050272370892056,0.20906237099235514,0.24222303060893158,87.18,Moderate
Chacra_Dolores_Godoy_3,2025-02-13,42,11,19,24,,,0.23959858126565745,0.4204527847021381,0.10939112023078496,0.1889518388640492,71.88,Moderate
Chacra_Dolores_Galeano_1,2025-01-15,19,29,20,23,,,0.2254835221461102,0.19251396699721607,0.28824675862954324,0.19568984081157126,67.65,Moderate
Chacra_Dolores_Galeano_1,2025-01-16,30,27,17,24,,,0.24435640870275013,0.3005326032364468,0.2656648046545045,0.16687181821729916,73.31,Moderate
Chacra_Dolores_Galeano_1,2025-01-17,30,38,12,27,,,0.26654698385195424,0.3001386843642094,0.38272816393981596,0.11677410325183749,79.96,Moderate
Chacra_Dolores_Galeano_1,2025-01-18,27,43,18,29,,,0.29369461598532964,0.26809804141045146,0.4333690612779731,0.17961674526756446,88.11,Moderate
Chacra_Dolores_Galeano_1,2025-01-19,28,35,21,28,,,0.2775431230513765,0.2759047044102895,0.3462051503962624,0.2105195143475777,83.26,Moderate
Chacra_Dolores_Galeano_1,2025-01-20,27,45,22,32,,,0.3150283867205833,0.26954886350002866,0.4547318870298733,0.22080440963184791,94.51,Moderate
Chacra_Dolores_Galeano_1,2025-01-21,18,33,20,24,,,0.2352600249909004,0.17634820329231243,0.32730839097963327,0.20212348070075548,70.58,Moderate
Chacra_Dolores_Galeano_1,2025-01-22,30,42,19,30,,,0.3041024303931354,0.30242896130775443,0.4226579432204625,0.18722038665118917,91.23,Moderate
Chacra_Dolores_Galeano_1,2025-01-23,32,45,17,31,,,0.31369505421232197,0.3169181482825788,0.4525815717150453,0.17158544263934167,94.11,Moderate
Chacra_Dolores_Galeano_1,2025-01-24,37,41,19,32,,,0.32170507794933273,0.36548710044927,0.4129660499267359,0.18666208347199234,96.51,Moderate
Chacra_Dolores_Galeano_1,2025-01-25,39,37,15,31,,,0.3060143647590369,0.39194152231657137,0.3722905910204311,0.1538109809401083,91.8,Moderate
Chacra_Dolores_Galeano_1,2025-01-26,27,29,23,26,,,0.26357582962495685,0.2710203802215478,0.2899521047504765,0.22975500390284623,79.07,Moderate
Chacra_Dolores_Galeano_1,2025-01-27,33,29,23,28,,,0.2826553429813922,0.33074943740165436,0.2899636122211159,0.22725297932140648,84.8,Moderate
Chacra_Dolores_Galeano_1,2025-01-28,24,28,21,24,,,0.24340030283477257,0.2445172773732892,0.2795853349761278,0.20609829615490077,73.02,Moderate
Chacra_Dolores_Galeano_1,2025-01-29,31,29,19,26,,,0.2615919596759641,0.31323559663565775,0.2859220579058895,0.18561822448634502,78.48,Moderate
Chacra_Dolores_Galeano_1,2025-01-30,43,32,19,31,,,0.31281046798433965,0.43475929992792317,0.3177084203808262,0.1859636836442696,93.84,Moderate
Chacra_Dolores_Galeano_1,2025-01-31,37,17,20,24,,,0.24420662820194908,0.3688678675096553,0.16846382584811637,0.19528819124807562,73.26,Moderate
Chacra_Dolores_Galeano_1,2025-02-01,38,16,18,24,,,0.24072428451688607,0.38397084422619115,0.15865197363033334,0.17955003569413377,72.22,Moderate
Chacra_Dolores_Galeano_1,2025-02-02,36,12,21,23,,,0.22867937493609727,0.35849181865578655,0.12209842879630743,0.20544787735619785,68.6,Moderate
Chacra_Dolores_Galeano_1,2025-02-03,35,13,22,23,,,0.23193990317488267,0.34514462604271196,0.13222970590276126,0.2184453775791748,69.58,Moderate
Chacra_Dolores_Galeano_1,2025-02-04,29,15,28,24,,,0.23776529599392407,0.28939460202223966,0.1455610143340214,0.27834027162551117,71.33,Moderate
Chacra_Dolores_Galeano_1,2025-02-05,41,11,25,26,,,0.2561745310113677,0.40676630873584957,0.11199999999999999,0.2497572842982535,76.85,Moderate
Chacra_Dolores_Galeano_1,2025-02-06,42,11,18,24,,,0.2357723104756074,0.41520788275860127,0.11199999999999999,0.18010904866822092,70.73,Moderate
Chacra_Dolores_Galeano_1,2025-02-07,50,13,16,26,High drought risk: 50%,drought,0.2645064598713314,0.5029603924856954,0.12862781192452463,0.1619311752037742,79.35,Moderate
Chacra_Dolores_Galeano_1,2025-02-08,44,20,24,30,,,0.2959895701833652,0.44405894833173865,0.19911977262288943,0.2447899895954675,88.8,Moderate
Chacra_Dolores_Galeano_1,2025-02-09,33,11,27,24,,,0.23737183530118675,0.33240166557921075,0.11199999999999999,0.2677138403243495,71.21,Moderate
Chacra_Dolores_Galeano_1,2025-02-10,35,20,27,27,,,0.2715377329811018,0.34590176230693964,0.19545327854828712,0.2732581580880787,81.46,Moderate
Chacra_Dolores_Galeano_1,2025-02-11,41,13,29,27,,,0.274472227516799,0.4109403273166541,0.12699797258316753,0.28547838265057535,82.34,Moderate
Chacra_Dolores_Galeano_1,2025-02-12,45,11,20,25,,,0.25344076101620105,0.4493745114592954,0.11199999999999999,0.19894777158930776,76.03,Moderate
Chacra_Dolores_Galeano_1,2025-02-13,47,12,20,26,,,0.2609435135163854,0.46501520486971526,0.11606988214129813,0.20174545353814277,78.28,Moderate
Chacra_Dolores_Galeano_2,2025-01-15,25,34,19,26,,,0.2595908628101859,0.24652773216181775,0.3419623440251478,0.1902825122435921,77.88,Moderate
Chacra_Dolores_Galeano_2,2025-01-16,36,37,18,31,,,0.3066209711579438,0.36152106566077324,0.37444243726924353,0.18389941054381462,91.99,Moderate
Chacra_Dolores_Galeano_2,2025-01-17,31,42,17,30,,,0.29971612948412557,0.3062946549024296,0.4192063595541049,0.17364737399584218,89.91,Moderate
Chacra_Dolores_Galeano_2,2025-01-18,30,36,20,29,,,0.2882916931485651,0.2979062206999543,0.3624294443035415,0.20453941444219947,86.49,Moderate
Chacra_Dolores_Galeano_2,2025-01-19,32,33,23,29,,,0.29365508898500114,0.32460010102080433,0.3293553307252275,0.2270098352089715,88.1,Moderate
Chacra_Dolores_Galeano_2,2025-01-20,26,36,22,28,,,0.2792248444368018,0.2638219356872676,0.3579727090208571,0.2158798886022807,83.77,Moderate
Chacra_Dolores_Galeano_2,2025-01-21,25,39,21,28,,,0.2809783289582914,0.24526061472720706,0.3887208301060404,0.20895354204162672,84.29,Moderate
Chacra_Dolores_Galeano_2,2025-01-22,34,46,19,33,,,0.3317762734613935,0.3433249586310638,0.4627344240561191,0.18926943769699758,99.53,Moderate
Chacra_Dolores_Galeano_2,2025-01-23,40,39,19,32,,,0.32460971143958517,0.40212087695629295,0.38609434902825474,0.18561390833420785,97.38,Moderate
Chacra_Dolores_Galeano_2,2025-01-24,43,42,19,35,,,0.3487524079519491,0.4327971469061815,0.41886013711199777,0.1945999398376682,104.63,Moderate
Chacra_Dolores_Galeano_2,2025-01-25,40,41,20,34,,,0.33571653389712625,0.40028941667505114,0.41078272283254025,0.1960774621837874,100.71,Moderate
Chacra_Dolores_Galeano_2,2025-01-26,38,43,20,34,,,0.3362332111773673,0.376242956868792,0.43323001061795724,0.1992266660453526,100.87,Moderate
Chacra_Dolores_Galeano_2,2025-01-27,31,33,22,29,,,0.2889576710500959,0.314596855597448,0.3291300035356516,0.22314615401718807,86.69,Moderate
Chacra_Dolores_Galeano_2,2025-01-28,30,28,25,28,,,0.2785629455130823,0.30345286305729213,0.2801841159268049,0.2520518575551499,83.57,Moderate
